# Simulation 1D along x | 2020-08-03 14:33:50.569956
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
24.534534534534536;0.0;0.0;1.4000217875297583;0.0;-0.9876431223733139;-3.1548e-06;0.0;-1.431e-07
24.594594594594597;0.0;0.0;1.3896039177710946;0.0;-0.9833030174274356;-3.1083e-06;0.0;-1.405e-07
24.654654654654657;0.0;0.0;1.3792798348632518;0.0;-0.9789840324050925;-3.0625e-06;0.0;-1.381e-07
24.714714714714717;0.0;0.0;1.369048546835503;0.0;-0.9746860755453565;-3.0175e-06;0.0;-1.356e-07
24.774774774774777;0.0;0.0;1.3589090738825365;0.0;-0.9704090551614506;-2.9732e-06;0.0;-1.332e-07
24.834834834834837;0.0;0.0;1.3488604481919988;0.0;-0.9661528796474192;-2.9296e-06;0.0;-1.31e-07
24.894894894894897;0.0;0.0;1.338901713774877;0.0;-0.9619174574846315;-2.8868e-06;0.0;-1.286e-07
24.954954954954957;0.0;0.0;1.329031926298626;0.0;-0.957702697248168;-2.8447e-06;0.0;-1.264e-07
25.015015015015017;0.0;0.0;1.3192501529230432;0.0;-0.9535085076130757;-2.8032e-06;0.0;-1.241e-07
25.075075075075077;0.0;0.0;1.309555472138802;0.0;-0.9493347973604885;-2.7625e-06;0.0;-1.22e-07
25.135135135135137;0.0;0.0;1.2999469736086249;0.0;-0.9451814753836255;-2.7224e-06;0.0;-1.198e-07
25.195195195195197;0.0;0.0;1.290423758010987;0.0;-0.9410484506936538;-2.6831e-06;0.0;-1.177e-07
25.255255255255257;0.0;0.0;1.280984936886398;0.0;-0.9369356324254423;-2.6442e-06;0.0;-1.157e-07
25.315315315315317;0.0;0.0;1.2716296324861143;0.0;-0.9328429298431717;-2.6062e-06;0.0;-1.135e-07
25.375375375375377;0.0;0.0;1.262356977623313;0.0;-0.9287702523458419;-2.5686e-06;0.0;-1.117e-07
25.435435435435437;0.0;0.0;1.2531661155266254;0.0;-0.9247175094726582;-2.5316e-06;0.0;-1.097e-07
25.495495495495497;0.0;0.0;1.2440561996960449;0.0;-0.9206846109082846;-2.4953e-06;0.0;-1.079e-07
25.555555555555557;0.0;0.0;1.2350263937610952;0.0;-0.9166714664879997;-2.4595e-06;0.0;-1.06e-07
25.615615615615617;0.0;0.0;1.226075871341282;0.0;-0.9126779862027301;-2.4245e-06;0.0;-1.041e-07
25.675675675675677;0.0;0.0;1.2172038159087657;0.0;-0.9087040802039694;-2.3899e-06;0.0;-1.023e-07
25.735735735735737;0.0;0.0;1.2084094206531713;0.0;-0.9047496588085858;-2.3559e-06;0.0;-1.005e-07
25.795795795795797;0.0;0.0;1.199691888348575;0.0;-0.900814632503529;-2.3224e-06;0.0;-9.87e-08
25.855855855855857;0.0;0.0;1.191050431222563;0.0;-0.896898911950419;-2.2895e-06;0.0;-9.7e-08
25.915915915915917;0.0;0.0;1.182484270827352;0.0;-0.8930024079900382;-2.2571e-06;0.0;-9.54e-08
25.975975975975977;0.0;0.0;1.1739926379129368;0.0;-0.8891250316467008;-2.2252e-06;0.0;-9.37e-08
26.036036036036037;0.0;0.0;1.1655747723022172;0.0;-0.8852666941325511;-2.1938e-06;0.0;-9.22e-08
26.096096096096097;0.0;0.0;1.1572299227680787;0.0;-0.8814273068517222;-2.163e-06;0.0;-9.05e-08
26.156156156156158;0.0;0.0;1.1489573469123762;0.0;-0.8776067814044184;-2.1326e-06;0.0;-8.89e-08
26.216216216216218;0.0;0.0;1.1407563110468177;0.0;-0.8738050295909001;-2.1027e-06;0.0;-8.75e-08
26.276276276276278;0.0;0.0;1.132626090075656;0.0;-0.8700219634153634;-2.0732e-06;0.0;-8.6e-08
26.336336336336338;0.0;0.0;1.1245659673802542;0.0;-0.8662574950897141;-2.0442e-06;0.0;-8.45e-08
26.396396396396398;0.0;0.0;1.116575234705365;0.0;-0.862511537037274;-2.0158e-06;0.0;-8.3e-08
26.456456456456458;0.0;0.0;1.1086531920472154;0.0;-0.858784001896366;-1.9877e-06;0.0;-8.16e-08
26.516516516516518;0.0;0.0;1.1007991475432601;0.0;-0.8550748025238363;-1.9602e-06;0.0;-8.02e-08
26.576576576576578;0.0;0.0;1.0930124173636784;0.0;-0.851383851998454;-1.9329e-06;0.0;-7.89e-08
26.636636636636638;0.0;0.0;1.0852923256044782;0.0;-0.8477110636242515;-1.9062e-06;0.0;-7.75e-08
26.696696696696698;0.0;0.0;1.077638204182258;0.0;-0.844056350933762;-1.8799e-06;0.0;-7.62e-08
26.756756756756758;0.0;0.0;1.0700493927305677;0.0;-0.8404196276911673;-1.8538e-06;0.0;-7.49e-08
26.816816816816818;0.0;0.0;1.0625252384978374;0.0;-0.8368008078953855;-1.8283e-06;0.0;-7.37e-08
26.876876876876878;0.0;0.0;1.0550650962468502;0.0;-0.8331998057830371;-1.8032e-06;0.0;-7.24e-08
26.936936936936938;0.0;0.0;1.0476683281557375;0.0;-0.8296165358313662;-1.7785e-06;0.0;-7.13e-08
26.996996996996998;0.0;0.0;1.0403343037204653;0.0;-0.8260509127610586;-1.7541e-06;0.0;-7e-08
27.057057057057058;0.0;0.0;1.0330623996588009;0.0;-0.8225028515389854;-1.7302e-06;0.0;-6.88e-08
27.117117117117118;0.0;0.0;1.0258519998156894;0.0;-0.8189722673808704;-1.7065e-06;0.0;-6.76e-08
27.177177177177178;0.0;0.0;1.0187024950700823;0.0;-0.8154590757538844;-1.6834e-06;0.0;-6.65e-08
27.237237237237238;0.0;0.0;1.0116132832431322;0.0;-0.811963192379158;-1.6605e-06;0.0;-6.55e-08
27.2972972972973;0.0;0.0;1.004583769007784;0.0;-0.8084845332342158;-1.638e-06;0.0;-6.43e-08
27.35735735735736;0.0;0.0;0.9976133637996669;0.0;-0.8050230145553524;-1.6157e-06;0.0;-6.32e-08
27.41741741741742;0.0;0.0;0.9907014857293707;0.0;-0.8015785528399173;-1.5939e-06;0.0;-6.21e-08
27.47747747747748;0.0;0.0;0.9838475594959586;0.0;-0.798151064848551;-1.5724e-06;0.0;-6.11e-08
27.53753753753754;0.0;0.0;0.9770510163018061;0.0;-0.7947404676073289;-1.5513e-06;0.0;-6.01e-08
27.5975975975976;0.0;0.0;0.9703112937686766;0.0;-0.7913466784098466;-1.5304e-06;0.0;-5.91e-08
27.65765765765766;0.0;0.0;0.9636278358550202;0.0;-0.7879696148192489;-1.5098e-06;0.0;-5.81e-08
27.71771771771772;0.0;0.0;0.9570000927745249;0.0;-0.7846091946701728;-1.4895e-06;0.0;-5.72e-08
27.77777777777778;0.0;0.0;0.9504275209158143;0.0;-0.7812653360706332;-1.4697e-06;0.0;-5.62e-08
27.83783783783784;0.0;0.0;0.9439095827633598;0.0;-0.7779379574038542;-1.45e-06;0.0;-5.53e-08
27.8978978978979;0.0;0.0;0.9374457468195199;0.0;-0.7746269773300213;-1.4307e-06;0.0;-5.44e-08
27.95795795795796;0.0;0.0;0.9310354875277359;0.0;-0.771332314787982;-1.4117e-06;0.0;-5.35e-08
28.01801801801802;0.0;0.0;0.9246782851968269;0.0;-0.7680538889968822;-1.3929e-06;0.0;-5.27e-08
28.07807807807808;0.0;0.0;0.9183736259263928;0.0;-0.7647916194577492;-1.3744e-06;0.0;-5.18e-08
28.13813813813814;0.0;0.0;0.9121210015332939;0.0;-0.7615454259549971;-1.3563e-06;0.0;-5.09e-08
28.1981981981982;0.0;0.0;0.9059199094792013;0.0;-0.7583152285578979;-1.3383e-06;0.0;-5.01e-08
28.25825825825826;0.0;0.0;0.899769852799172;0.0;-0.7551009476219875;-1.3207e-06;0.0;-4.92e-08
28.31831831831832;0.0;0.0;0.8936703400312623;0.0;-0.7519025037904032;-1.3033e-06;0.0;-4.85e-08
28.37837837837838;0.0;0.0;0.8876208851471707;0.0;-0.7487198179951827;-1.2861e-06;0.0;-4.76e-08
28.43843843843844;0.0;0.0;0.8816210074838373;0.0;-0.7455528114585066;-1.2693e-06;0.0;-4.69e-08
28.4984984984985;0.0;0.0;0.8756702316760588;0.0;-0.7424014056938812;-1.2526e-06;0.0;-4.61e-08
28.55855855855856;0.0;0.0;0.8697680875900263;0.0;-0.7392655225072683;-1.2363e-06;0.0;-4.54e-08
28.61861861861862;0.0;0.0;0.863914110257852;0.0;-0.7361450839981815;-1.2201e-06;0.0;-4.46e-08
28.67867867867868;0.0;0.0;0.8581078398129948;0.0;-0.7330400125607044;-1.2042e-06;0.0;-4.39e-08
28.73873873873874;0.0;0.0;0.8523488214266144;0.0;-0.7299502308844813;-1.1886e-06;0.0;-4.32e-08
28.7987987987988;0.0;0.0;0.8466366052448236;0.0;-0.7268756619556619;-1.1731e-06;0.0;-4.24e-08
28.85885885885886;0.0;0.0;0.8409707463268389;0.0;-0.723816229057769;-1.1579e-06;0.0;-4.18e-08
28.91891891891892;0.0;0.0;0.8353508045839753;0.0;-0.7207718557725629;-1.1429e-06;0.0;-4.12e-08
28.97897897897898;0.0;0.0;0.829776344719536;0.0;-0.717742465980815;-1.1282e-06;0.0;-4.04e-08
29.03903903903904;0.0;0.0;0.8242469361695177;0.0;-0.7147279838630806;-1.1136e-06;0.0;-3.98e-08
29.0990990990991;0.0;0.0;0.8187621530441668;0.0;-0.7117283339003848;-1.0992e-06;0.0;-3.92e-08
29.15915915915916;0.0;0.0;0.8133215740703297;0.0;-0.7087434408749033;-1.0852e-06;0.0;-3.85e-08
29.21921921921922;0.0;0.0;0.8079247825346474;0.0;-0.7057732298705724;-1.0712e-06;0.0;-3.79e-08
29.27927927927928;0.0;0.0;0.8025713662274998;0.0;-0.7028176262736711;-1.0575e-06;0.0;-3.73e-08
29.33933933933934;0.0;0.0;0.7972609173877485;0.0;-0.699876555773367;-1.044e-06;0.0;-3.67e-08
29.3993993993994;0.0;0.0;0.7919930326482689;0.0;-0.6969499443621985;-1.0307e-06;0.0;-3.61e-08
29.45945945945946;0.0;0.0;0.7867673129821907;0.0;-0.6940377183365491;-1.0175e-06;0.0;-3.55e-08
29.51951951951952;0.0;0.0;0.7815833636499177;0.0;-0.6911398042970606;-1.0046e-06;0.0;-3.5e-08
29.57957957957958;0.0;0.0;0.7764407941468761;0.0;-0.6882561291490189;-9.918e-07;0.0;-3.44e-08
29.63963963963964;0.0;0.0;0.7713392181519654;0.0;-0.685386620102697;-9.792e-07;0.0;-3.39e-08
29.6996996996997;0.0;0.0;0.7662782534767348;0.0;-0.6825312046736643;-9.669e-07;0.0;-3.33e-08
29.75975975975976;0.0;0.0;0.7612575220152623;0.0;-0.6796898106830551;-9.546e-07;0.0;-3.28e-08
29.81981981981982;0.0;0.0;0.756276649694688;0.0;-0.6768623662578227;-9.425e-07;0.0;-3.23e-08
29.87987987987988;0.0;0.0;0.7513352664264732;0.0;-0.6740487998309213;-9.307e-07;0.0;-3.18e-08
29.93993993993994;0.0;0.0;0.7464330060582808;0.0;-0.671249040141496;-9.19e-07;0.0;-3.13e-08
30.0;0.0;0.0;0.7415695063265435;0.0;-0.6684630162350084;-9.074e-07;0.0;-3.08e-08
